full_name,phone_number,timestamp,geolocation,place_name,latitude,longitude,city,hour,drone_id,drone_model,drone_speed_kmh,drone_altitude_m,drone_frequency_mhz,drone_range_m,drone_heading_deg,drone_flight_duration_sec,drone_distance_border_m,operator_id,last_signal_time,signal_loss_duration_sec,phone_blackout_flag
Damian Hollister Vane,+1 5550115774,2024-04-16 02:15:36,"26.063565, -98.322935",Parque Industrial Reynosa Norte,26.063565,-98.322935,Reynosa,2,,,,,,,,,,,2024-04-16 02:15:36,204.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-18 03:56:09,"26.059514, -98.317462",Parque Industrial Reynosa Norte,26.059514,-98.317462,Reynosa,3,,,,,,,,,,,2024-04-18 03:56:09,137.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-18 04:19:14,"26.037156, -98.310339",Anzalduas Bridge approach Nte.,26.037156,-98.310339,Reynosa,4,,,,,,,,,,,2024-04-18 04:19:14,122.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-21 23:04:01,"26.061787, -98.323621",Parque Industrial Reynosa Norte,26.061787,-98.323621,Reynosa,23,,,,,,,,,,,2024-04-21 23:04:01,200.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-21 23:11:32,"32.502337, -116.995086",Truck stop Blvd. Insurgentes km 3,32.502337,-116.995086,Tijuana,23,,,,,,,,,,,2024-04-21 23:11:32,30.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-26 01:23:43,"28.690582, -100.508605",PEMEX Carranza 340,28.690582,-100.508605,Piedras Negras,1,,,,,,,,,,,2024-04-26 01:23:43,259.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-27 02:13:34,"32.506150, -116.992338",Truck stop Blvd. Insurgentes km 3,32.50615,-116.992338,Tijuana,2,,,,,,,,,,,2024-04-27 02:13:34,244.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-28 15:26:30,"26.060240, -98.317618",Parque Industrial Reynosa Norte,26.06024,-98.317618,Reynosa,15,,,,,,,,,,,2024-04-28 15:26:30,172.0,0.0
Damian Hollister Vane,+1 5550115774,2024-04-29 12:11:26,"32.558281, -116.918224",Almacen Industrial Otay Norte,32.558281,-116.918224,Tijuana,12,,,,,,,,,,,2024-04-29 12:11:26,241.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-02 00:01:03,"26.063876, -98.319506",Parque Industrial Reynosa Norte,26.063876,-98.319506,Reynosa,0,,,,,,,,,,,2024-05-02 00:01:03,25.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-04 00:16:12,"28.713214, -100.534699",Almacen zona aduanal,28.713214,-100.534699,Piedras Negras,0,,,,,,,,,,,2024-05-04 00:16:12,8.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-10 03:16:46,"28.709649, -100.532179",Almacen zona aduanal,28.709649,-100.532179,Piedras Negras,3,,,,,,,,,,,2024-05-10 03:16:46,240.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-10 10:42:21,"32.526512, -117.005661",Bodega Logistica Zona Rio,32.526512,-117.005661,Tijuana,10,,,,,,,,,,,2024-05-10 10:42:21,296.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-11 22:09:53,"28.713494, -100.538909",Almacen zona aduanal,28.713494,-100.538909,Piedras Negras,22,,,,,,,,,,,2024-05-11 22:09:53,60.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-12 00:05:26,"28.693044, -100.510546",PEMEX Carranza 340,28.693044,-100.510546,Piedras Negras,0,,,,,,,,,,,2024-05-12 00:05:26,45.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-15 02:14:57,"32.510270, -117.024517",Bodega Refrigerada Av. Internacional,32.51027,-117.024517,Tijuana,2,,,,,,,,,,,2024-05-15 02:14:57,86.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-17 23:59:00,"28.713919, -100.537445",Almacen zona aduanal,28.713919,-100.537445,Piedras Negras,23,,,,,,,,,,,2024-05-17 23:59:00,79.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-19 12:23:10,"28.706328, -100.537104",Almacen zona aduanal,28.706328,-100.537104,Piedras Negras,12,,,,,,,,,,,2024-05-19 12:23:10,210.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-22 11:33:27,"26.057848, -98.316045",Parque Industrial Reynosa Norte,26.057848,-98.316045,Reynosa,11,,,,,,,,,,,2024-05-22 11:33:27,197.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-24 22:49:45,"26.059419, -98.318935",Parque Industrial Reynosa Norte,26.059419,-98.318935,Reynosa,22,,,,,,,,,,,2024-05-24 22:49:45,147.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-25 03:14:18,"28.691961, -100.507163",PEMEX Carranza 340,28.691961,-100.507163,Piedras Negras,3,,,,,,,,,,,2024-05-25 03:14:18,25.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-25 03:14:46,"28.691221, -100.506774",PEMEX Carranza 340,28.691221,-100.506774,Piedras Negras,3,,,,,,,,,,,2024-05-25 03:14:46,183.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-27 00:16:48,"28.689461, -100.511125",PEMEX Carranza 340,28.689461,-100.511125,Piedras Negras,0,,,,,,,,,,,2024-05-27 00:16:48,227.0,0.0
Damian Hollister Vane,+1 5550115774,2024-05-30 00:36:34,"28.693807, -100.507082",PEMEX Carranza 340,28.693807,-100.507082,Piedras Negras,0,,,,,,,,,,,2024-05-30 00:36:34,178.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-04 00:30:16,"26.056796, -98.317870",Parque Industrial Reynosa Norte,26.056796,-98.31787,Reynosa,0,,,,,,,,,,,2024-06-04 00:30:16,237.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-05 03:57:20,"28.690288, -100.511146",PEMEX Carranza 340,28.690288,-100.511146,Piedras Negras,3,,,,,,,,,,,2024-06-05 03:57:20,234.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-07 18:09:14,"32.506120, -117.021465",Bodega Refrigerada Av. Internacional,32.50612,-117.021465,Tijuana,18,,,,,,,,,,,2024-06-07 18:09:14,299.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-16 10:12:49,"28.691277, -100.511557",PEMEX Carranza 340,28.691277,-100.511557,Piedras Negras,10,,,,,,,,,,,2024-06-16 10:12:49,234.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-20 04:53:59,"26.057674, -98.323437",Parque Industrial Reynosa Norte,26.057674,-98.323437,Reynosa,4,,,,,,,,,,,2024-06-20 04:53:59,224.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-22 03:30:19,"28.687247, -100.512726",PEMEX Carranza 340,28.687247,-100.512726,Piedras Negras,3,,,,,,,,,,,2024-06-22 03:30:19,61.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-22 10:06:36,"32.502441, -116.991899",Truck stop Blvd. Insurgentes km 3,32.502441,-116.991899,Tijuana,10,,,,,,,,,,,2024-06-22 10:06:36,107.0,0.0
Damian Hollister Vane,+1 5550115774,2024-06-28 03:16:48,"32.500398, -116.992470",Truck stop Blvd. Insurgentes km 3,32.500398,-116.99247,Tijuana,3,,,,,,,,,,,2024-06-28 03:16:48,199.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-02 23:16:02,"32.499040, -116.998450",Truck stop Blvd. Insurgentes km 3,32.49904,-116.99845,Tijuana,23,,,,,,,,,,,2024-07-02 23:16:02,247.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-07 03:57:57,"26.056336, -98.321883",Parque Industrial Reynosa Norte,26.056336,-98.321883,Reynosa,3,,,,,,,,,,,2024-07-07 03:57:57,154.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-08 02:33:13,"28.710058, -100.535935",Almacen zona aduanal,28.710058,-100.535935,Piedras Negras,2,,,,,,,,,,,2024-07-08 02:33:13,24.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-10 23:55:22,"32.507641, -117.024638",Bodega Refrigerada Av. Internacional,32.507641,-117.024638,Tijuana,23,,,,,,,,,,,2024-07-10 23:55:22,240.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-11 00:02:46,"26.058023, -98.321806",Parque Industrial Reynosa Norte,26.058023,-98.321806,Reynosa,0,,,,,,,,,,,2024-07-11 00:02:46,257.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-12 04:13:25,"26.058926, -98.320022",Parque Industrial Reynosa Norte,26.058926,-98.320022,Reynosa,4,,,,,,,,,,,2024-07-12 04:13:25,253.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-15 23:30:35,"28.690477, -100.512135",PEMEX Carranza 340,28.690477,-100.512135,Piedras Negras,23,,,,,,,,,,,2024-07-15 23:30:35,153.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-17 02:05:47,"32.500547, -116.996702",Truck stop Blvd. Insurgentes km 3,32.500547,-116.996702,Tijuana,2,,,,,,,,,,,2024-07-17 02:05:47,183.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-17 04:18:14,"32.507551, -117.025502",Bodega Refrigerada Av. Internacional,32.507551,-117.025502,Tijuana,4,,,,,,,,,,,2024-07-17 04:18:14,290.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-17 04:42:28,"28.709013, -100.535308",Almacen zona aduanal,28.709013,-100.535308,Piedras Negras,4,,,,,,,,,,,2024-07-17 04:42:28,173.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-19 17:57:39,"26.058722, -98.318112",Parque Industrial Reynosa Norte,26.058722,-98.318112,Reynosa,17,,,,,,,,,,,2024-07-19 17:57:39,207.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-19 23:56:46,"26.056139, -98.320983",Parque Industrial Reynosa Norte,26.056139,-98.320983,Reynosa,23,,,,,,,,,,,2024-07-19 23:56:46,79.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-24 22:09:20,"32.521758, -117.011720",PEMEX Gasolinera Blvd. Las Palmas,32.521758,-117.01172,Tijuana,22,,,,,,,,,,,2024-07-24 22:09:20,49.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-25 13:14:14,"32.502259, -116.996614",Truck stop Blvd. Insurgentes km 3,32.502259,-116.996614,Tijuana,13,,,,,,,,,,,2024-07-25 13:14:14,201.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-25 23:30:52,"32.503395, -116.993199",Truck stop Blvd. Insurgentes km 3,32.503395,-116.993199,Tijuana,23,,,,,,,,,,,2024-07-25 23:30:52,236.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-27 03:53:06,"24.760697, -107.433585",Almacen refrigerado Hwy 15,24.760697,-107.433585,Culiacan,3,,,,,,,,,,,2024-07-27 03:53:06,18.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-30 04:16:47,"26.058610, -98.318739",Parque Industrial Reynosa Norte,26.05861,-98.318739,Reynosa,4,,,,,,,,,,,2024-07-30 04:16:47,18.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-30 15:42:00,"32.502807, -116.996863",Truck stop Blvd. Insurgentes km 3,32.502807,-116.996863,Tijuana,15,,,,,,,,,,,2024-07-30 15:42:00,61.0,0.0
Damian Hollister Vane,+1 5550115774,2024-07-31 11:43:03,"26.036222, -98.306375",Anzalduas Bridge approach Nte.,26.036222,-98.306375,Reynosa,11,,,,,,,,,,,2024-07-31 11:43:03,189.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-01 22:41:52,"32.501089, -116.997916",Truck stop Blvd. Insurgentes km 3,32.501089,-116.997916,Tijuana,22,,,,,,,,,,,2024-08-01 22:41:52,8.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-10 02:32:57,"28.710591, -100.535629",Almacen zona aduanal,28.710591,-100.535629,Piedras Negras,2,,,,,,,,,,,2024-08-10 02:32:57,8.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-10 03:13:21,"32.568857, -116.925284",CALIMAX Supermercado Otay,32.568857,-116.925284,Tijuana,3,,,,,,,,,,,2024-08-10 03:13:21,92.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-11 04:40:42,"32.525758, -117.009760",Bodega Logistica Zona Rio,32.525758,-117.00976,Tijuana,4,,,,,,,,,,,2024-08-11 04:40:42,253.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-12 03:50:15,"26.063021, -98.319272",Parque Industrial Reynosa Norte,26.063021,-98.319272,Reynosa,3,,,,,,,,,,,2024-08-12 03:50:15,222.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-15 03:01:14,"32.568077, -116.921778",CALIMAX Supermercado Otay,32.568077,-116.921778,Tijuana,3,,,,,,,,,,,2024-08-15 03:01:14,232.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-19 02:13:49,"32.510590, -117.028183",Bodega Refrigerada Av. Internacional,32.51059,-117.028183,Tijuana,2,,,,,,,,,,,2024-08-19 02:13:49,277.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-20 11:48:10,"28.686880, -100.511309",PEMEX Carranza 340,28.68688,-100.511309,Piedras Negras,11,,,,,,,,,,,2024-08-20 11:48:10,48.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-21 14:12:47,"26.060754, -98.323372",Parque Industrial Reynosa Norte,26.060754,-98.323372,Reynosa,14,,,,,,,,,,,2024-08-21 14:12:47,270.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-25 15:14:53,"28.709959, -100.537213",Almacen zona aduanal,28.709959,-100.537213,Piedras Negras,15,,,,,,,,,,,2024-08-25 15:14:53,175.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-28 03:54:54,"32.509031, -117.028963",Bodega Refrigerada Av. Internacional,32.509031,-117.028963,Tijuana,3,,,,,,,,,,,2024-08-28 03:54:54,270.0,0.0
Damian Hollister Vane,+1 5550115774,2024-08-29 04:40:17,"32.564747, -116.924844",CALIMAX Supermercado Otay,32.564747,-116.924844,Tijuana,4,,,,,,,,,,,2024-08-29 04:40:17,155.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-01 00:14:42,"28.706235, -100.531585",Almacen zona aduanal,28.706235,-100.531585,Piedras Negras,0,,,,,,,,,,,2024-09-01 00:14:42,7.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-04 03:08:39,"32.501115, -116.995045",Truck stop Blvd. Insurgentes km 3,32.501115,-116.995045,Tijuana,3,,,,,,,,,,,2024-09-04 03:08:39,89.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-04 23:22:41,"26.058224, -98.319263",Parque Industrial Reynosa Norte,26.058224,-98.319263,Reynosa,23,,,,,,,,,,,2024-09-04 23:22:41,53.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-05 04:55:42,"28.708950, -100.538279",Almacen zona aduanal,28.70895,-100.538279,Piedras Negras,4,,,,,,,,,,,2024-09-05 04:55:42,213.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-07 04:56:18,"28.710233, -100.536980",Almacen zona aduanal,28.710233,-100.53698,Piedras Negras,4,,,,,,,,,,,2024-09-07 04:56:18,94.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-07 14:19:58,"28.708629, -100.535574",Almacen zona aduanal,28.708629,-100.535574,Piedras Negras,14,,,,,,,,,,,2024-09-07 14:19:58,10.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-08 00:07:52,"26.060313, -98.320580",Parque Industrial Reynosa Norte,26.060313,-98.32058,Reynosa,0,,,,,,,,,,,2024-09-08 00:07:52,257.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-12 03:22:02,"32.513231, -117.022985",Bodega Refrigerada Av. Internacional,32.513231,-117.022985,Tijuana,3,,,,,,,,,,,2024-09-12 03:22:02,284.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-14 01:03:21,"32.502708, -116.994606",Truck stop Blvd. Insurgentes km 3,32.502708,-116.994606,Tijuana,1,,,,,,,,,,,2024-09-14 01:03:21,279.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-14 02:04:08,"28.710082, -100.536272",Almacen zona aduanal,28.710082,-100.536272,Piedras Negras,2,,,,,,,,,,,2024-09-14 02:04:08,191.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-15 11:51:33,"28.693700, -100.512701",PEMEX Carranza 340,28.6937,-100.512701,Piedras Negras,11,,,,,,,,,,,2024-09-15 11:51:33,144.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-15 23:39:36,"28.711630, -100.532180",Almacen zona aduanal,28.71163,-100.53218,Piedras Negras,23,,,,,,,,,,,2024-09-15 23:39:36,254.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-18 00:36:44,"26.061848, -98.319820",Parque Industrial Reynosa Norte,26.061848,-98.31982,Reynosa,0,,,,,,,,,,,2024-09-18 00:36:44,292.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-21 16:19:59,"24.758149, -107.426283",Almacen refrigerado Hwy 15,24.758149,-107.426283,Culiacan,16,,,,,,,,,,,2024-09-21 16:19:59,82.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-21 22:05:25,"26.058685, -98.316670",Parque Industrial Reynosa Norte,26.058685,-98.31667,Reynosa,22,,,,,,,,,,,2024-09-21 22:05:25,222.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-21 23:38:06,"28.713618, -100.538782",Almacen zona aduanal,28.713618,-100.538782,Piedras Negras,23,,,,,,,,,,,2024-09-21 23:38:06,237.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-22 00:39:32,"26.056962, -98.322720",Parque Industrial Reynosa Norte,26.056962,-98.32272,Reynosa,0,,,,,,,,,,,2024-09-22 00:39:32,204.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-23 04:04:15,"28.713190, -100.531452",Almacen zona aduanal,28.71319,-100.531452,Piedras Negras,4,,,,,,,,,,,2024-09-23 04:04:15,167.0,0.0
Damian Hollister Vane,+1 5550115774,2024-09-23 22:37:41,"26.058550, -98.320261",Parque Industrial Reynosa Norte,26.05855,-98.320261,Reynosa,22,,,,,,,,,,,2024-09-23 22:37:41,245.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-01 04:00:18,"28.688095, -100.512705",PEMEX Carranza 340,28.688095,-100.512705,Piedras Negras,4,,,,,,,,,,,2024-10-01 04:00:18,215.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-02 22:45:05,"26.058382, -98.321241",Parque Industrial Reynosa Norte,26.058382,-98.321241,Reynosa,22,,,,,,,,,,,2024-10-02 22:45:05,122.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-03 01:49:00,"32.505022, -116.995586",Truck stop Blvd. Insurgentes km 3,32.505022,-116.995586,Tijuana,1,,,,,,,,,,,2024-10-03 01:49:00,208.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-06 17:56:51,"32.511244, -117.023663",Bodega Refrigerada Av. Internacional,32.511244,-117.023663,Tijuana,17,,,,,,,,,,,2024-10-06 17:56:51,89.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-10 00:30:08,"32.504552, -116.995563",Truck stop Blvd. Insurgentes km 3,32.504552,-116.995563,Tijuana,0,,,,,,,,,,,2024-10-10 00:30:08,53.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-10 09:21:05,"28.712582, -100.537341",Almacen zona aduanal,28.712582,-100.537341,Piedras Negras,9,,,,,,,,,,,2024-10-10 09:21:05,124.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-11 04:57:14,"26.063261, -98.322782",Parque Industrial Reynosa Norte,26.063261,-98.322782,Reynosa,4,,,,,,,,,,,2024-10-11 04:57:14,73.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-11 14:57:50,"32.565151, -116.928051",CALIMAX Supermercado Otay,32.565151,-116.928051,Tijuana,14,,,,,,,,,,,2024-10-11 14:57:50,65.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-14 03:12:59,"26.056748, -98.320640",Parque Industrial Reynosa Norte,26.056748,-98.32064,Reynosa,3,,,,,,,,,,,2024-10-14 03:12:59,81.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-21 04:19:34,"28.688328, -100.510164",PEMEX Carranza 340,28.688328,-100.510164,Piedras Negras,4,,,,,,,,,,,2024-10-21 04:19:34,264.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-22 10:43:40,"28.708573, -100.534127",Almacen zona aduanal,28.708573,-100.534127,Piedras Negras,10,,,,,,,,,,,2024-10-22 10:43:40,229.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-25 22:30:33,"28.708932, -100.533258",Almacen zona aduanal,28.708932,-100.533258,Piedras Negras,22,,,,,,,,,,,2024-10-25 22:30:33,265.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-26 10:22:40,"26.056053, -98.321803",Parque Industrial Reynosa Norte,26.056053,-98.321803,Reynosa,10,,,,,,,,,,,2024-10-26 10:22:40,294.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-27 00:50:16,"28.710207, -100.535139",Almacen zona aduanal,28.710207,-100.535139,Piedras Negras,0,,,,,,,,,,,2024-10-27 00:50:16,84.0,0.0
Damian Hollister Vane,+1 5550115774,2024-10-28 01:31:13,"28.686901, -100.513986",PEMEX Carranza 340,28.686901,-100.513986,Piedras Negras,1,,,,,,,,,,,2024-10-28 01:31:13,168.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-03 02:36:24,"28.707783, -100.533139",Almacen zona aduanal,28.707783,-100.533139,Piedras Negras,2,,,,,,,,,,,2024-11-03 02:36:24,48.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-04 00:34:44,"26.058856, -98.322497",Parque Industrial Reynosa Norte,26.058856,-98.322497,Reynosa,0,,,,,,,,,,,2024-11-04 00:34:44,284.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-04 01:50:07,"28.708569, -100.533461",Almacen zona aduanal,28.708569,-100.533461,Piedras Negras,1,,,,,,,,,,,2024-11-04 01:50:07,157.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-04 03:01:18,"32.509923, -117.025234",Bodega Refrigerada Av. Internacional,32.509923,-117.025234,Tijuana,3,,,,,,,,,,,2024-11-04 03:01:18,128.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-04 04:01:39,"26.098620, -98.233705",Garita Hidalgo bridge vicinity,26.09862,-98.233705,Reynosa,4,,,,,,,,,,,2024-11-04 04:01:39,246.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-05 00:49:30,"32.504556, -116.998808",Truck stop Blvd. Insurgentes km 3,32.504556,-116.998808,Tijuana,0,,,,,,,,,,,2024-11-05 00:49:30,207.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-05 02:43:55,"28.687739, -100.511065",PEMEX Carranza 340,28.687739,-100.511065,Piedras Negras,2,,,,,,,,,,,2024-11-05 02:43:55,152.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-06 01:20:40,"32.506978, -117.028232",Bodega Refrigerada Av. Internacional,32.506978,-117.028232,Tijuana,1,,,,,,,,,,,2024-11-06 01:20:40,28.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-14 00:49:22,"26.063215, -98.318777",Parque Industrial Reynosa Norte,26.063215,-98.318777,Reynosa,0,,,,,,,,,,,2024-11-14 00:49:22,135.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-14 12:30:11,"28.691077, -100.507426",PEMEX Carranza 340,28.691077,-100.507426,Piedras Negras,12,,,,,,,,,,,2024-11-14 12:30:11,97.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-16 22:43:55,"28.703565, -100.522292",Puente Internacional I area,28.703565,-100.522292,Piedras Negras,22,,,,,,,,,,,2024-11-16 22:43:55,247.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-17 01:02:26,"32.507885, -117.025730",Bodega Refrigerada Av. Internacional,32.507885,-117.02573,Tijuana,1,,,,,,,,,,,2024-11-17 01:02:26,126.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-20 22:43:41,"24.787633, -107.410685",Bodega Industrial Culiacan Sur,24.787633,-107.410685,Culiacan,22,,,,,,,,,,,2024-11-20 22:43:41,60.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-21 03:04:06,"28.690939, -100.513684",PEMEX Carranza 340,28.690939,-100.513684,Piedras Negras,3,,,,,,,,,,,2024-11-21 03:04:06,163.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-23 00:07:28,"32.501906, -116.991952",Truck stop Blvd. Insurgentes km 3,32.501906,-116.991952,Tijuana,0,,,,,,,,,,,2024-11-23 00:07:28,296.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-28 04:42:37,"28.712384, -100.537841",Almacen zona aduanal,28.712384,-100.537841,Piedras Negras,4,,,,,,,,,,,2024-11-28 04:42:37,112.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-28 13:43:13,"32.537145, -117.032875",Cruce El Chaparral approach Ote.,32.537145,-117.032875,Tijuana,13,,,,,,,,,,,2024-11-28 13:43:13,144.0,0.0
Damian Hollister Vane,+1 5550115774,2024-11-29 04:16:15,"32.503100, -116.998532",Truck stop Blvd. Insurgentes km 3,32.5031,-116.998532,Tijuana,4,,,,,,,,,,,2024-11-29 04:16:15,271.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-01 18:49:31,"32.563568, -116.920033",Almacen Industrial Otay Norte,32.563568,-116.920033,Tijuana,18,,,,,,,,,,,2024-12-01 18:49:31,240.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-03 03:26:37,"28.688089, -100.507696",PEMEX Carranza 340,28.688089,-100.507696,Piedras Negras,3,,,,,,,,,,,2024-12-03 03:26:37,212.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-04 04:50:38,"28.687396, -100.512251",PEMEX Carranza 340,28.687396,-100.512251,Piedras Negras,4,,,,,,,,,,,2024-12-04 04:50:38,135.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-12 22:49:14,"32.506422, -116.998678",Truck stop Blvd. Insurgentes km 3,32.506422,-116.998678,Tijuana,22,,,,,,,,,,,2024-12-12 22:49:14,214.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-13 00:26:50,"28.700875, -100.525188",Puente Internacional I area,28.700875,-100.525188,Piedras Negras,0,,,,,,,,,,,2024-12-13 00:26:50,285.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-14 02:12:07,"26.061272, -98.322571",Parque Industrial Reynosa Norte,26.061272,-98.322571,Reynosa,2,,,,,,,,,,,2024-12-14 02:12:07,125.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-17 23:45:43,"28.712149, -100.537281",Almacen zona aduanal,28.712149,-100.537281,Piedras Negras,23,,,,,,,,,,,2024-12-17 23:45:43,31.0,0.0
Damian Hollister Vane,+1 5550115774,2024-12-18 01:36:32,"28.711086, -100.536278",Almacen zona aduanal,28.711086,-100.536278,Piedras Negras,1,,,,,,,,,,,2024-12-18 01:36:32,285.0,0.0
